Trace3,
Freq,,Amp,,
          2411666502,Hz,               34.70,  uV,
          2412499835,Hz,               34.35,  uV,
          2413333168,Hz,               34.46,  uV,
          2414166501,Hz,               34.24,  uV,
          2414999834,Hz,               34.34,  uV,
          2415833167,Hz,               34.03,  uV,
          2416666500,Hz,               33.93,  uV,
          2417499833,Hz,               34.26,  uV,
          2418333166,Hz,               33.65,  uV,
          2419166499,Hz,               33.60,  uV,
          2419999832,Hz,               33.67,  uV,
          2420833165,Hz,               33.54,  uV,
          2421666498,Hz,               33.49,  uV,
          2422499831,Hz,               33.49,  uV,
          2423333164,Hz,               32.80,  uV,
          2424166497,Hz,               33.11,  uV,
          2424999830,Hz,               33.47,  uV,
          2425833163,Hz,               33.06,  uV,
          2426666496,Hz,               32.81,  uV,
          2427499829,Hz,               32.85,  uV,
          2428333162,Hz,               32.90,  uV,
          2429166495,Hz,               32.78,  uV,
          2429999828,Hz,               32.69,  uV,
          2430833161,Hz,               32.67,  uV,
          2431666494,Hz,               32.81,  uV,
          2432499827,Hz,               32.14,  uV,
          2433333160,Hz,               32.64,  uV,
          2434166493,Hz,               32.57,  uV,
          2434999826,Hz,               32.28,  uV,
          2435833159,Hz,               32.22,  uV,
          2436666492,Hz,               32.23,  uV,
          2437499825,Hz,               31.90,  uV,
          2438333158,Hz,               32.20,  uV,
          2439166491,Hz,               32.18,  uV,
          2439999824,Hz,               31.98,  uV,
          2440833157,Hz,               32.19,  uV,
          2441666490,Hz,               31.74,  uV,
          2442499823,Hz,               32.12,  uV,
          2443333156,Hz,               31.71,  uV,
          2444166489,Hz,               31.70,  uV,
          2444999822,Hz,               31.76,  uV,
          2445833155,Hz,               31.58,  uV,
          2446666488,Hz,               31.75,  uV,
          2447499821,Hz,               32.14,  uV,
          2448333154,Hz,               31.54,  uV,
          2449166487,Hz,               31.56,  uV,
          2449999820,Hz,               31.39,  uV,
          2450833153,Hz,               31.82,  uV,
          2451666486,Hz,               31.71,  uV,
          2452499819,Hz,               31.63,  uV,
          2453333152,Hz,               31.48,  uV,
          2454166485,Hz,               31.77,  uV,
          2454999818,Hz,               31.57,  uV,
          2455833151,Hz,               31.20,  uV,
          2456666484,Hz,               31.58,  uV,
          2457499817,Hz,               31.51,  uV,
          2458333150,Hz,               31.76,  uV,
          2459166483,Hz,               31.09,  uV,
          2459999816,Hz,               31.53,  uV,
          2460833149,Hz,               31.97,  uV,
          2461666482,Hz,               31.45,  uV,
          2462499815,Hz,               31.93,  uV,
          2463333148,Hz,               31.57,  uV,
          2464166481,Hz,               31.61,  uV,
          2464999814,Hz,               31.31,  uV,
          2465833147,Hz,               31.83,  uV,
          2466666480,Hz,               31.41,  uV,
          2467499813,Hz,               31.75,  uV,
